C:\Program Files\BOSE\Graham\Simulation Data\2016-09-08\1M.CSV


Created ,9/8/2016,12:08:56 PM
Exported,9/8/2016,12:09:17 PM

Channels
Disp,Load 1,Load 2,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8,DirCmd A,UserCalc1,DirCmd O,Axial cmd,Axial err,Out 2 cmd,Out 2 err,

Units
mm,N,g,V,V,V,V,V,V,V,V,mm,%,V,%,

Movers
Axial,Out 2,

   
"Points","Elapsed Time ","Scan Time ","Disp   ","Load 1 ","Ch 4   ",
"      ","Sec          ","Sec       ","mm     ","N      ","V      ",
      88,         2.8700,      0.8700,  -0.9059,    2.607,    0.089,
      89,         2.8800,      0.8800,  -0.9177,    2.608,    0.089,
      90,         2.8900,      0.8900,  -0.9286,    2.608,    0.089,
      91,         2.9000,      0.9000,  -0.9398,    2.607,    0.088,
      92,         2.9100,      0.9100,  -0.9493,    2.608,    0.087,
      93,         2.9200,      0.9200,  -0.9583,    2.608,    0.085,
      94,         2.9300,      0.9300,  -0.9667,    2.608,    0.083,
      95,         2.9400,      0.9400,  -0.9735,    2.607,    0.081,
      96,         2.9500,      0.9500,  -0.9805,    2.608,    0.078,
      97,         2.9600,      0.9600,  -0.9854,    2.608,    0.075,
      98,         2.9700,      0.9700,  -0.9906,    2.608,    0.072,
      99,         2.9800,      0.9800,  -0.9938,    2.608,    0.068,
     100,         2.9900,      0.9900,  -0.9965,    2.608,    0.064,
       1,         3.0000,      0.0000,  -0.9985,    2.608,    0.060,
       2,         3.0100,      0.0100,  -0.9989,    2.607,    0.055,
       3,         3.0200,      0.0200,  -0.9989,    2.608,    0.049,
       4,         3.0300,      0.0300,  -0.9980,    2.608,    0.045,
       5,         3.0400,      0.0400,  -0.9957,    2.608,    0.040,
       6,         3.0500,      0.0500,  -0.9933,    2.607,    0.036,
       7,         3.0600,      0.0600,  -0.9892,    2.608,    0.031,
       8,         3.0700,      0.0700,  -0.9845,    2.608,    0.027,
       9,         3.0800,      0.0800,  -0.9787,    2.608,    0.023,
      10,         3.0900,      0.0900,  -0.9718,    2.607,    0.016,
      11,         3.1000,      0.1000,  -0.9645,    2.608,    0.007,
      12,         3.1100,      0.1100,  -0.9553,    2.608,   -0.002,
      13,         3.1200,      0.1200,  -0.9464,    2.608,   -0.011,
      14,         3.1300,      0.1300,  -0.9359,    2.608,   -0.021,
      15,         3.1400,      0.1400,  -0.9252,    2.608,   -0.028,
      16,         3.1500,      0.1500,  -0.9137,    2.608,   -0.037,
      17,         3.1600,      0.1600,  -0.9013,    2.608,   -0.045,
      18,         3.1700,      0.1700,  -0.8887,    2.608,   -0.052,
      19,         3.1800,      0.1800,  -0.8752,    2.607,   -0.061,
      20,         3.1900,      0.1900,  -0.8610,    2.608,   -0.068,
      21,         3.2000,      0.2000,  -0.8467,    2.608,   -0.074,
      22,         3.2100,      0.2100,  -0.8320,    2.608,   -0.079,
      23,         3.2200,      0.2200,  -0.8171,    2.608,   -0.085,
      24,         3.2300,      0.2300,  -0.8015,    2.608,   -0.089,
      25,         3.2400,      0.2400,  -0.7862,    2.608,   -0.093,
      26,         3.2500,      0.2500,  -0.7702,    2.608,   -0.097,
      27,         3.2600,      0.2600,  -0.7544,    2.607,   -0.099,
      28,         3.2700,      0.2700,  -0.7387,    2.608,   -0.102,
      29,         3.2800,      0.2800,  -0.7231,    2.608,   -0.103,
      30,         3.2900,      0.2900,  -0.7078,    2.608,   -0.103,
      31,         3.3000,      0.3000,  -0.6920,    2.608,   -0.104,
      32,         3.3100,      0.3100,  -0.6768,    2.608,   -0.103,
      33,         3.3200,      0.3200,  -0.6621,    2.608,   -0.102,
      34,         3.3300,      0.3300,  -0.6471,    2.607,   -0.101,
      35,         3.3400,      0.3400,  -0.6336,    2.608,   -0.098,
      36,         3.3500,      0.3500,  -0.6198,    2.608,   -0.096,
      37,         3.3600,      0.3600,  -0.6067,    2.607,   -0.092,
      38,         3.3700,      0.3700,  -0.5941,    2.608,   -0.089,
      39,         3.3800,      0.3800,  -0.5820,    2.607,   -0.085,
      40,         3.3900,      0.3900,  -0.5709,    2.608,   -0.080,
      41,         3.4000,      0.4000,  -0.5602,    2.608,   -0.075,
      42,         3.4100,      0.4100,  -0.5506,    2.608,   -0.070,
      43,         3.4200,      0.4200,  -0.5417,    2.608,   -0.065,
      44,         3.4300,      0.4300,  -0.5331,    2.608,   -0.059,
      45,         3.4400,      0.4400,  -0.5263,    2.608,   -0.054,
      46,         3.4500,      0.4500,  -0.5193,    2.608,   -0.049,
      47,         3.4600,      0.4600,  -0.5142,    2.608,   -0.044,
      48,         3.4700,      0.4700,  -0.5098,    2.608,   -0.040,
      49,         3.4800,      0.4800,  -0.5058,    2.610,   -0.035,
      50,         3.4900,      0.4900,  -0.5033,    2.608,   -0.031,
      51,         3.5000,      0.5000,  -0.5013,    2.608,   -0.026,
      52,         3.5100,      0.5100,  -0.5008,    2.608,   -0.022,
      53,         3.5200,      0.5200,  -0.5010,    2.608,   -0.018,
      54,         3.5300,      0.5300,  -0.5019,    2.608,   -0.014,
      55,         3.5400,      0.5400,  -0.5037,    2.607,   -0.012,
      56,         3.5500,      0.5500,  -0.5068,    2.608,   -0.009,
      57,         3.5600,      0.5600,  -0.5107,    2.608,   -0.007,
      58,         3.5700,      0.5700,  -0.5155,    2.608,   -0.005,
      59,         3.5800,      0.5800,  -0.5214,    2.608,   -0.005,
      60,         3.5900,      0.5900,  -0.5284,    2.607,   -0.004,
      61,         3.6000,      0.6000,  -0.5357,    2.608,   -0.003,
      62,         3.6100,      0.6100,  -0.5442,    2.608,   -0.002,
      63,         3.6200,      0.6200,  -0.5535,    2.608,   -0.002,
